StationID	StationNam	LatitudeDD	LongitudeD	Horizontal	StationDep	StationD_1	WaterbodyN	NEPName	TaxaName	Count	PctDensity
42.70027_70.78477	EST-SO-IBYC <EST-SO-1.0>	42.70027	-70.78477	NA	NA	NA	NA	NA	taxon05	1	0.333333333
42.72032_70.81295	EST-SO-Nelson <EST-SO-5.0>	42.72032	-70.81295	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.75918_70.87822	EST-PR-18 <EST-PR-15>	42.75918	-70.87822	NA	NA	NA	NA	NA	taxon05	1	0.2
42.75678_70.90327	EST-PR-12 <EST-PR-19>	42.75678	-70.90327	NA	NA	NA	NA	NA	taxon05	1	0.125
42.75268_70.91152	EST-PR-4 <EST-PR-21>	42.75268	-70.91152	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.74588_70.81922	EST-PR-24	42.74588	-70.81922	NA	NA	NA	NA	NA	taxon05	1	0.2
42.76222_70.84493	EST-PR-20 Mill	42.76222	-70.84493	NA	NA	NA	NA	NA	taxon05	1	0.333333333
42.75467_70.87812	EST-PR-16	42.75467	-70.87812	NA	NA	NA	NA	NA	taxon05	1	0.2
42.75771_70.8248	EST-PR-24	42.75771	-70.8248	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.75942_70.86309	EST-PR-20 Mill	42.75942	-70.86309	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.76273_70.88503	EST-PR-16	42.76273	-70.88503	NA	NA	NA	NA	NA	taxon05	1	0.125
42.75885_70.89956	EST-PR-12	42.75885	-70.89956	NA	NA	NA	NA	NA	taxon05	1	0.2
42.75382_70.90872	EST-PR-8	42.75382	-70.90872	NA	NA	NA	NA	NA	taxon05	1	0.142857143
42.75176_70.91508	EST-PR-4	42.75176	-70.91508	NA	NA	NA	NA	NA	taxon05	1	0.142857143
42.735_70.80193	EST-PR-22	42.735	-70.80193	NA	NA	NA	NA	NA	taxon05	1	0.2
42.75568_70.82315	EST-PR-18	42.75568	-70.82315	NA	NA	NA	NA	NA	taxon05	1	0.25
42.7636_70.88657	EST-PR-8	42.7636	-70.88657	NA	NA	NA	NA	NA	taxon05	1	0.2
42.7108_70.79265	EST-SO-Nelson	42.7108	-70.79265	NA	NA	NA	NA	NA	taxon05	1	0.111111111
42.72775_70.80687	EST-PR-24	42.72775	-70.80687	NA	NA	NA	NA	NA	taxon05	1	0.2
42.76225_70.84468	EST-PR-18	42.76225	-70.84468	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.75988_70.86282	EST-PR-16	42.75988	-70.86282	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.76355_70.88775	EST-PR-12	42.76355	-70.88775	NA	NA	NA	NA	NA	taxon05	1	0.333333333
42.75542_70.90012	EST-PR-8	42.75542	-70.90012	NA	NA	NA	NA	NA	taxon05	1	0.2
42.74437_70.81963	EST-PR-20 Mill	42.74437	-70.81963	NA	NA	NA	NA	NA	taxon05	1	0.142857143
42.7601_70.89053	EST-PR-12	42.7601	-70.89053	NA	NA	NA	NA	NA	taxon05	1	0.2
42.70365_70.78873	EST-SO-IBYC	42.70365	-70.78873	NA	NA	NA	NA	NA	taxon05	1	0.142857143
42.75572_70.8712	EST-PR-18	42.75572	-70.8712	NA	NA	NA	NA	NA	taxon05	1	0.2
42.75918_70.87847	EST-PR-16	42.75918	-70.87847	NA	NA	NA	NA	NA	taxon05	1	0.2
42.75595_70.89925	EST-PR-12	42.75595	-70.89925	NA	NA	NA	NA	NA	taxon05	1	0.142857143
42.72563_70.81133	EST-SO-Nelson	42.72563	-70.81133	NA	NA	NA	NA	NA	taxon05	1	0.2
42.731_70.8006	EST-PR-24	42.731	-70.8006	NA	NA	NA	NA	NA	taxon05	1	0.125
42.75817_70.82793	EST-PR-22	42.75817	-70.82793	NA	NA	NA	NA	NA	taxon05	1	0.5
42.75735_70.86398	EST-PR-16	42.75735	-70.86398	NA	NA	NA	NA	NA	taxon05	1	0.142857143
42.76287_70.88762	EST-PR-12	42.76287	-70.88762	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.70535_70.78967	EST-SO-IBYC	42.70535	-70.78967	NA	NA	NA	NA	NA	taxon05	1	0.333333333
42.7422_70.8173	EST-SO-Nelson	42.7422	-70.8173	NA	NA	NA	NA	NA	taxon05	1	0.5
42.76323_70.85625	EST-PR-22	42.76323	-70.85625	NA	NA	NA	NA	NA	taxon05	1	0.2
42.75548_70.86753	EST-PR-20 Mill	42.75548	-70.86753	NA	NA	NA	NA	NA	taxon05	1	0.125
42.75725_70.90398	EST-PR-12	42.75725	-70.90398	NA	NA	NA	NA	NA	taxon05	1	0.25
42.70544_70.74186	EST-SO-Offshore <EST-SO-(-1.88)>	42.70544	-70.74186	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.71485_70.80302	EST-SO-Nelson	42.71485	-70.80302	NA	NA	NA	NA	NA	taxon05	1	0.25
42.74173_70.81587	EST-PR-24	42.74173	-70.81587	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.76303_70.85448	EST-PR-20 Mill	42.76303	-70.85448	NA	NA	NA	NA	NA	taxon05	1	0.2
42.75558_70.8681	EST-PR-18	42.75558	-70.8681	NA	NA	NA	NA	NA	taxon05	1	0.125
42.75587_70.90133	EST-PR-12	42.75587	-70.90133	NA	NA	NA	NA	NA	taxon05	1	0.25
42.75428_70.91383	EST-PR-8	42.75428	-70.91383	NA	NA	NA	NA	NA	taxon05	1	0.125
42.74982_70.9141	EST-PR-4	42.74982	-70.9141	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.74762_70.8202	EST-SO-Nelson	42.74762	-70.8202	NA	NA	NA	NA	NA	taxon05	1	0.142857143
42.76237_70.8816	EST-PR-18	42.76237	-70.8816	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.75925_70.86298	EST-PR-16	42.75925	-70.86298	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.76045_70.89002	EST-PR-8	42.76045	-70.89002	NA	NA	NA	NA	NA	taxon05	1	0.125
42.74992_70.91912	EST-PR-4	42.74992	-70.91912	NA	NA	NA	NA	NA	taxon05	1	0.125
42.69672_70.7847	EST-SO-IBYC	42.69672	-70.7847	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.71947_70.81352	EST-SO-Nelson	42.71947	-70.81352	NA	NA	NA	NA	NA	taxon05	1	0.2
42.75967_70.81858	EST-PR-22	42.75967	-70.81858	NA	NA	NA	NA	NA	taxon05	1	0.2
42.75515_70.82288	EST-PR-20 Mill	42.75515	-70.82288	NA	NA	NA	NA	NA	taxon05	1	0.2
42.75707_70.86415	EST-PR-16	42.75707	-70.86415	NA	NA	NA	NA	NA	taxon05	1	0.333333333
42.76303_70.88302	EST-PR-12	42.76303	-70.88302	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.75707_70.90868	EST-PR-4	42.75707	-70.90868	NA	NA	NA	NA	NA	taxon05	1	0.2
42.72573_70.81018	EST-SO-Nelson	42.72573	-70.81018	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.75252_70.82217	EST-PR-24	42.75252	-70.82217	NA	NA	NA	NA	NA	taxon05	1	0.2
42.7609_70.86123	EST-PR-20 Mill	42.7609	-70.86123	NA	NA	NA	NA	NA	taxon05	1	0.142857143
42.75482_70.87525	EST-PR-18	42.75482	-70.87525	NA	NA	NA	NA	NA	taxon05	1	0.25
42.76063_70.88103	EST-PR-16	42.76063	-70.88103	NA	NA	NA	NA	NA	taxon05	1	0.2
42.75922_70.89675	EST-PR-12	42.75922	-70.89675	NA	NA	NA	NA	NA	taxon05	1	0.25
42.70728_70.7889	EST-SO-Nelson	42.70728	-70.7889	NA	NA	NA	NA	NA	taxon05	1	0.142857143
42.74527_70.81968	EST-PR-20 Mill	42.74527	-70.81968	NA	NA	NA	NA	NA	taxon05	1	0.2
42.76162_70.83678	EST-PR-18	42.76162	-70.83678	NA	NA	NA	NA	NA	taxon05	1	0.2
42.7614_70.86055	EST-PR-16	42.7614	-70.86055	NA	NA	NA	NA	NA	taxon05	1	0.142857143
42.7608_70.88105	EST-PR-12	42.7608	-70.88105	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42.75703_70.9024	EST-PR-4	42.75703	-70.9024	NA	NA	NA	NA	NA	taxon05	1	0.2
42.75027_70.91913	EST-PR-5	42.75027	-70.91913	NAD83	NA	NA	NA	NA	taxon05	1	0.166666667
42.75187_70.91495	EST-PR-7	42.75187	-70.91495	NAD83	NA	NA	NA	NA	taxon05	1	0.5
42.75322_70.91555	EST-PR-9	42.75322	-70.91555	NAD83	NA	NA	NA	NA	taxon05	1	0.111111111
42.75697_70.90898	EST-PR-12	42.75697	-70.90898	NAD83	NA	NA	NA	NA	taxon05	1	0.166666667
42.75783_70.90606	EST-PR-13	42.75783	-70.90606	NAD83	NA	NA	NA	NA	taxon05	1	0.111111111
42.75679_70.90276	EST-PR-14	42.75679	-70.90276	NAD83	NA	NA	NA	NA	taxon05	1	0.142857143
42.7589_70.90094	EST-PR-15 Middle Rd	42.7589	-70.90094	NAD83	NA	NA	NA	NA	taxon05	1	0.066666667
42.75966_70.8917	EST-PR-17 Rt1	42.75966	-70.8917	NAD83	NA	NA	NA	NA	taxon05	1	0.111111111
42.75553_70.86666	EST-PR-21 RR	42.75553	-70.86666	NAD83	NA	NA	NA	NA	taxon05	1	0.090909091
42.76241_70.84766	EST-PR-23 Rt1A	42.76241	-70.84766	NAD83	NA	NA	NA	NA	taxon05	1	0.083333333
42.76177_70.83676	EST-PR-24	42.76177	-70.83676	NAD83	NA	NA	NA	NA	taxon05	1	0.083333333
42.75701_70.82332	EST-PR-25	42.75701	-70.82332	NAD83	NA	NA	NA	NA	taxon05	1	0.125
42.71664_70.80722	EST-SO-29 Eagle	42.71664	-70.80722	NAD83	NA	NA	NA	NA	taxon05	1	0.5
42.75362_70.92157	EST-PR-3	42.75362	-70.92157	NAD83	NA	NA	NA	NA	taxon05	1	0.083333333
42.74829_70.91496	EST-PR-6	42.74829	-70.91496	NAD83	NA	NA	NA	NA	taxon05	1	0.083333333
42.75086_70.92796	EST-PR-0	42.75086	-70.92796	NAD83	NA	NA	NA	NA	taxon05	1	0.1
42.75027_70.92555	EST-PR-2	42.75027	-70.92555	NAD83	NA	NA	NA	NA	taxon05	1	0.076923077
42.7508_70.9284	EST-PR-0	42.7508	-70.9284	NAD83	NA	NA	NA	NA	taxon05	1	0.25
42.7504_70.926	EST-PR-1	42.7504	-70.926	NAD83	NA	NA	NA	NA	taxon05	1	0.142857143
42.7517_70.9243	EST-PR-2	42.7517	-70.9243	NAD83	NA	NA	NA	NA	taxon05	1	0.333333333
42.7498_70.9172	EST-PR-5	42.7498	-70.9172	NAD83	NA	NA	NA	NA	taxon05	1	0.1
42.749_70.914	EST-PR-6	42.749	-70.914	NAD83	NA	NA	NA	NA	taxon05	1	0.090909091
42.7525_70.9104	EST-PR-8	42.7525	-70.9104	NAD83	NA	NA	NA	NA	taxon05	1	0.1
42.7534_70.9154	EST-PR-9	42.7534	-70.9154	NAD83	NA	NA	NA	NA	taxon05	1	0.090909091
42.7545_70.9116	EST-PR-10	42.7545	-70.9116	NAD83	NA	NA	NA	NA	taxon05	1	0.111111111
42.7577_70.9053	EST-PR-13	42.7577	-70.9053	NAD83	NA	NA	NA	NA	taxon05	1	0.1
42.7575_70.9006	EST-PR-15 Middle Rd	42.7575	-70.9006	NAD83	NA	NA	NA	NA	taxon05	1	0.090909091
42.758_70.5833	EST-PR-19	42.758	-70.5833	NAD83	NA	NA	NA	NA	taxon05	1	0.125
42.7557_70.8664	EST-PR-21 RR	42.7557	-70.8664	NAD83	NA	NA	NA	NA	taxon05	1	0.2
42.7616_70.8601	EST-PR-22	42.7616	-70.8601	NAD83	NA	NA	NA	NA	taxon05	1	0.111111111
42.7469_70.8185	EST-SO-26 Nelson	42.7469	-70.8185	NAD83	NA	NA	NA	NA	taxon05	1	0.2
42.7377_70.8136	EST-SO-27 Far Point	42.7377	-70.8136	NAD83	NA	NA	NA	NA	taxon05	1	0.142857143
42.7256_70.8092	EST-SO-28 Rowley	42.7256	-70.8092	NAD83	NA	NA	NA	NA	taxon05	1	0.166666667
42.6929_70.7752	EST-SO-32 Inlet	42.6929	-70.7752	NAD83	NA	NA	NA	NA	taxon05	1	0.035714286
42.6932_70.763	EST-SO Ocean	42.6932	-70.763	NAD83	NA	NA	NA	NA	taxon05	1	0.25
42.6929_70.7752	EST-SP-32 Inlet	42.6929	-70.7752	NAD83	NA	NA	NA	NA	taxon05	1	0.035714286
42.6929_70.7752	EST-SO-Inlet	42.6929	-70.7752	NAD83	NA	NA	NA	NA	taxon05	1	0.035714286
42.7513_70.9173	EST-PR-3	42.7513	-70.9173	NAD83	NA	NA	NA	NA	taxon05	1	0.125
42.7498_70.9172	EST-PR-4	42.7498	-70.9172	NAD83	NA	NA	NA	NA	taxon05	1	0.1
42.7534_70.9154	EST-PR-8	42.7534	-70.9154	NAD83	NA	NA	NA	NA	taxon05	1	0.090909091
42.7577_70.9053	EST-PR-12	42.7577	-70.9053	NAD83	NA	NA	NA	NA	taxon05	1	0.1
42.7575_70.9006	EST-PR-14	42.7575	-70.9006	NAD83	NA	NA	NA	NA	taxon05	1	0.090909091
1	5N (5N)	42.00933333	-70.13866667	NA	NA	NA	NA	NA	taxon05	1	0.2
2	5S (5S)	41.91	-70.13983333	NA	NA	NA	NA	NA	taxon05	1	0.166666667
8	9S (9S)	41.8415	-70.46766667	NA	NA	NA	NA	NA	taxon05	1	0.142857143
10	Blackfish Creek (Blackfish Creek)	41.90441667	-70.0252	NA	NA	NA	NA	NA	taxon05	1	0.142857143
15	Canal (Canal)	41.77205	-70.5028	NA	NA	NA	NA	NA	taxon05	1	0.25
17	D1 (D1)	42.03555	-70.66663333	NA	NA	NA	NA	NA	taxon05	1	0.5
19	D3 (D3)	42.0475	-70.64923333	NA	NA	NA	NA	NA	taxon05	1	0.142857143
21	First Encounter (First Encounter)	41.81496667	-70.00635	NA	NA	NA	NA	NA	taxon05	1	0.166666667
26	Inner Rock Harbor (Inner Rock Harbor)	41.7998	-70.00635	NA	NA	NA	NA	NA	taxon05	1	0.166666667
29	Jones River (JR)	41.99963333	-70.70943333	NA	NA	NA	NA	NA	taxon05	1	0.166666667
33	P1 (P1)	41.96408333	-70.66225	NA	NA	NA	NA	NA	taxon05	1	0.111111111
34	P2 (P2)	41.95416667	-70.64586667	NA	NA	NA	NA	NA	taxon05	1	0.25
36	Pamet (Pamet Harbor)	41.99198333	-70.0774	NA	NA	NA	NA	NA	taxon05	1	0.125
38	Pilgrim Lake (Pilgrim Lake)	42.04888333	-70.11828333	NA	NA	NA	NA	NA	taxon05	1	0.166666667
39	Rock Harbor (Rock Harbor)	41.80055	-70.0098	NA	NA	NA	NA	NA	taxon05	1	0.25
41	Sesuit Harbor (Sesuit Harbor)	41.75918333	-70.15575	NA	NA	NA	NA	NA	taxon05	1	0.166666667
42	Sunken Meadow (Sunken Meadow)	41.8856	-70.01343333	NA	NA	NA	NA	NA	taxon05	1	0.166666667
45	F02 (F02)	41.90817	-70.2283	NA	NA	NA	NA	NA	taxon05	1	0.2
50	NTKS_6 (NTKS-6)	41.47888889	-70.26219722	NA	NA	NA	NA	NA	taxon05	1	0.166666667
53	NTKS_13 (NTKS-13)	41.59845	-70.28879167	NA	NA	NA	NA	NA	taxon05	1	0.2
56	VS_2 (VS_2)	41.44722222	-70.74444444	NA	NA	NA	NA	NA	taxon05	1	0.2
57	VS_3 (VS_3)	41.375	-70.762	NA	NA	NA	NA	NA	taxon05	1	0.166666667
58	VS_4 (VS_4)	41.5	-70.68	NA	NA	NA	NA	NA	taxon05	1	0.2
60	NTKS_14 (NTKS-14)	41.62117222	-70.18715278	NA	NA	NA	NA	NA	taxon05	1	0.2
62	Nantucket Harbor (NH-1)	41.29393333	-70.09493333	NA	NA	NA	NA	NA	taxon05	1	0.125
63	Nantucket Harbor_2 (NH-2)	41.28243333	-70.09188333	NA	NA	NA	NA	NA	taxon05	1	0.25
101	Boardwalk (Old Harbor)	41.76453333	-70.48523889	NA	NA	NA	NA	NA	taxon05	1	0.142857143
102	Inner Boat Meadow (Boat Meadow)	41.8073	-69.9955	NA	NA	NA	NA	NA	taxon05	1	0.2
103	Cole Road (Cole Road)	41.83038889	-70.00338889	NA	NA	NA	NA	NA	taxon05	1	0.2
106	Inner Jones River (Jones River)	41.99798611	-70.70962222	NA	NA	NA	NA	NA	taxon05	1	0.142857143
108	Inner Namskaket (Namskaket)	41.788202	-70.021771	NA	NA	NA	NA	NA	taxon05	1	0.142857143
111	Paines A (Paines Creek Tributary A)	41.76067	-70.11409722	NA	NA	NA	NA	NA	taxon05	1	0.25
114	Inner Scorton Creek (Scorton Creek)	41.74736944	-70.42939722	NA	NA	NA	NA	NA	taxon05	1	0.111111111
116	Inner Barnstable Harbor (Barnstable Harbor)	41.70718	-70.29985833	NA	NA	NA	NA	NA	taxon05	1	0.25
118	Pilgrim Lake (East Harbor)	42.0491	-70.11812	NA	NA	NA	NA	NA	taxon05	1	0.2
121	Old Harbor-6A (Old Harbor-6A)	41.761	-70.4956	NA	NA	NA	NA	NA	taxon05	1	0.166666667
122	Old Harbor-Boat Launch (Old Harbor-Boat Launch)	41.7614	-70.489	NA	NA	NA	NA	NA	taxon05	1	0.333333333
123	Old Harbor-Dewey (Old Harbor-Dewey Ave)	41.757913	-70.48954	NA	NA	NA	NA	NA	taxon05	1	0.333333333
124	Scorton Creek-6A (Scorton Creek-6A)	41.734711	-70.426693	NA	NA	NA	NA	NA	taxon05	1	0.25
131	Millway (Millway Beach)	41.708604	-70.300106	NA	NA	NA	NA	NA	taxon05	1	0.125
302	Dyer Prince (Dyer Prince)	41.80225436	-70.00254835	NA	NA	NA	NA	NA	taxon05	1	0.333333333
304	RH-bend (Rock Harbor Creek)	41.80133869	-70.0050919	NA	NA	NA	NA	NA	taxon05	1	0.166666667
303	RH-culvert (Rock Harbor Culvert)	41.79721384	-69.99162816	NA	NA	NA	NA	NA	taxon05	1	0.111111111
501	Halls Creek (BC-14)	41.63139788	-70.31815209	NA	NA	NA	NA	NA	taxon05	1	0.166666667
502	Centerville-E (BCT-1)	41.63908723	-70.34476515	NA	NA	NA	NA	NA	taxon05	1	0.2
504	Lewis Bay (BHY-3)	41.63801767	-70.24511213	NA	NA	NA	NA	NA	taxon05	1	0.25
510	Cotuit Bay (Cotuit)	41.61542778	-70.4287778	NA	NA	NA	NA	NA	taxon05	1	0.166666667
511	Childs River (CR-2)	41.572717	-70.53377778	NA	NA	NA	NA	NA	taxon05	1	0.142857143
512	Edgartown Great Pond-2 (EGP2)	41.36691	-70.551421	NA	NA	NA	NA	NA	taxon05	1	0.142857143
514	Edgartown Great Pond-5 (EGP5)	41.354618	-70.563743	NA	NA	NA	NA	NA	taxon05	1	0.142857143
517	Eel River Falmouth (ER-2)	41.567344	-70.54389167	NA	NA	NA	NA	NA	taxon05	1	0.142857143
522	Saquatucket Harbor (HAR-2)	41.667489	-70.059051	NA	NA	NA	NA	NA	taxon05	1	0.25
524	Allen Harbor (HAR-4)	41.666555	-70.088648	NA	NA	NA	NA	NA	taxon05	1	0.25
525	Herring River Harwich (HAR-7)	41.668634	-70.109132	NA	NA	NA	NA	NA	taxon05	1	0.333333333
528	Lagoon Pond-10 (LGP10)	41.452951	-70.592597	NA	NA	NA	NA	NA	taxon05	1	0.166666667
530	Lagoon Pond-12 (LGP12)	41.45076297	-70.5998617	NA	NA	NA	NA	NA	taxon05	1	0.2
533	North Bay (North Bay)	41.6342	-70.40976944	NA	NA	NA	NA	NA	taxon05	1	0.125
534	Oyster Pond-Falmouth (OP-3)	41.539106	-70.637775	NA	NA	NA	NA	NA	taxon05	1	0.2
536	Parkers River (PR-2)	41.64899975	-70.22339417	NA	NA	NA	NA	NA	taxon05	1	0.142857143
537	Quashnet River (QRm)	41.580117	-70.5137	NA	NA	NA	NA	NA	taxon05	1	0.142857143
539	Sengekontacket-2 (SKT-2)	41.432016	-70.564521	NA	NA	NA	NA	NA	taxon05	1	0.2
540	Sengekontacket-4 (SKT4)	41.417359	-70.569506	NA	NA	NA	NA	NA	taxon05	1	0.166666667
541	Sengekontacket-9 (SKT9)	41.406407	-70.536629	NA	NA	NA	NA	NA	taxon05	1	0.142857143
543	Swan Pond River (SWP-2)	41.66395098	-70.14857021	NA	NA	NA	NA	NA	taxon05	1	0.2
544	Tisbury Great Pond-1 (TGP1)	41.375996	-70.669412	NA	NA	NA	NA	NA	taxon05	1	0.166666667
546	Tisbury Great Pond-5 (TGP5)	41.36570442	-70.65420159	NA	NA	NA	NA	NA	taxon05	1	0.2
547	Tisbury Great Pond-6 (TGP6)	41.36415354	-70.64195591	NA	NA	NA	NA	NA	taxon05	1	0.2
548	Tisbury Great Pond-7 (TGP7)	41.350207	-70.65158	NA	NA	NA	NA	NA	taxon05	1	0.142857143
550	Tashmoo Pond-4 (TSH4)	41.448503	-70.62236	NA	NA	NA	NA	NA	taxon05	1	0.2
551	Warrens Cove (Warens Cove)	41.64451667	-70.40628056	NA	NA	NA	NA	NA	taxon05	1	0.2
552	Waquoit Bay (WBu)	41.566	-70.52095278	NA	NA	NA	NA	NA	taxon05	1	0.2
553	West Bay (West Bay)	41.61518889	-70.4049	NA	NA	NA	NA	NA	taxon05	1	0.142857143
557	Chilmark Pond-1 (CHP1)	41.357247	-70.68881476	NA	NA	NA	NA	NA	taxon05	1	0.2
558	Chilmark Pond-2 (CHP2)	41.35169306	-70.69226739	NA	NA	NA	NA	NA	taxon05	1	0.2
559	Chilmark Pond-3 (CHP3)	41.34612844	-70.69303149	NA	NA	NA	NA	NA	taxon05	1	0.166666667
560	Chilmark Pond-4 (CHP4)	41.34748094	-70.69004819	NA	NA	NA	NA	NA	taxon05	1	0.25
561	Chilmark Pond-5 (CHP5)	41.34598421	-70.69863208	NA	NA	NA	NA	NA	taxon05	1	0.25
562	Chilmark Pond-6 (CHP6)	41.34428173	-70.70605699	NA	NA	NA	NA	NA	taxon05	1	0.2
563	Chilmark Pond-7 (CHP7)	41.34363406	-70.70906439	NA	NA	NA	NA	NA	taxon05	1	0.2
18	D2	42.02928333	-70.63995	NA	NA	NA	NA	NA	taxon05	1	0.25
61	Metoxit Point	41.56885	-70.52156667	NA	NA	NA	NA	NA	taxon05	1	0.25
115.5	Upper Nam 2	41.784161	-70.011109	NA	NA	NA	NA	NA	taxon05	1	0.2
120	Rock Harbor Creek	41.80206	-70.00273	NA	NA	NA	NA	NA	taxon05	1	0.25
MA00-0003-A	NA	42.528	-70.815	NA	NA	NA	Salem Sound	NA	taxon05	1	0.071428571
MA00-0005-A	NA	42.548	-70.835	NA	NA	NA	Salem Sound	NA	taxon05	1	0.052631579
MA00-0011-A	NA	41.746	-70.368	NA	NA	NA	Cape Cod Bay	NA	taxon05	1	0.166666667
MA00-0015-A	NA	41.83	-70.313	NA	NA	NA	Cape Cod Bay	NA	taxon05	1	0.25
MA00-0017-B	NA	41.824	-70.103	NA	NA	NA	Cape Cod Bay	NA	taxon05	1	0.166666667
MA00-0027-A	NA	41.993	-70.329	NA	NA	NA	Cape Cod Bay	NA	taxon05	1	0.142857143
MA00-0029-C	NA	41.956	-70.094	NA	NA	NA	Cape Cod Bay	NA	taxon05	1	0.166666667
MA00-0033-A	NA	41.442	-70.9	NA	NA	NA	Buzzards Bay	NA	taxon05	1	0.142857143
MA00-0035-B	NA	41.523	-71.065	NA	NA	NA	Westport River	NA	taxon05	1	0.055555556
MA00-0037-A	NA	41.513	-70.85	NA	NA	NA	Buzzards Bay	NA	taxon05	1	0.25
MA00-0039-A	NA	41.551	-71.061	NA	NA	NA	Westport River	NA	taxon05	1	0.0625
MA00-0041-A	NA	41.584	-70.797	NA	NA	NA	Buzzards Bay	NA	taxon05	1	0.142857143
MA00-0047-A	NA	41.734	-70.712	NA	NA	NA	Buzzards Bay	NA	taxon05	1	0.2
MA00-0051-B	NA	41.36	-70.502	NA	NA	NA	Katama Bay	NA	taxon05	1	0.058823529
MA00-0053-A	NA	41.333	-70.028	NA	NA	NA	Nantucket Harbor	NA	taxon05	1	0.083333333
MA00-0055-B	NA	41.433	-70.602	NA	NA	NA	Vineyard Ponds	NA	taxon05	1	0.111111111
MA00-0057-C	NA	41.557	-70.526	NA	NA	NA	Waquoit Bay	NA	taxon05	1	0.25
MA00-0059-A	NA	41.613	-70.457	NA	NA	NA	Popponesset Bay	NA	taxon05	1	0.2
MA00-0063-B	NA	41.72	-69.986	NA	NA	NA	Chatham Harbor	NA	taxon05	1	0.25
MA00-0065-A	NA	41.834	-69.972	NA	NA	NA	Nauset Harbor	NA	taxon05	1	0.2
MA00-0067-A	NA	42.142	-70.698	NA	NA	NA	North/South Rivers	NA	taxon05	1	0.25
MA00-0071-B	NA	42.348	-71.054	NA	NA	NA	Boston Inner Harbor	NA	taxon05	1	0.1
MA00-0073-A	NA	42.433	-70.96	NA	NA	NA	Broad Sound - MA	NA	taxon05	1	0.166666667
MA00-0075-A	NA	42.635	-70.77	NA	NA	NA	Essex Bay	NA	taxon05	1	0.333333333
MA00-0079-A	NA	42.815	-70.862	NA	NA	NA	Merrimack River	NA	taxon05	1	0.25
MA00-0085-A	NA	41.784	-71.118	NA	NA	NA	Taunton River	NA	taxon05	1	0.2
MA00-0087-A	NA	41.815	-71.113	NA	NA	NA	Taunton River	NA	taxon05	1	0.25
MA00-0093-A	NA	42.451	-70.911	NA	NA	NA	Nahant Bay	NA	taxon05	1	0.142857143
MA00-0097-A	NA	42.68	-70.707	NA	NA	NA	Ipswich Bay	NA	taxon05	1	0.166666667
MA00-0103-A	NA	41.79	-70.27	NA	NA	NA	Cape Cod Bay	NA	taxon05	1	0.2
MA00-0105-A	NA	41.831	-70.123	NA	NA	NA	Cape Cod Bay	NA	taxon05	1	0.2
MA00-0107-A	NA	41.9	-70.132	NA	NA	NA	Cape Cod Bay	NA	taxon05	1	0.25
MA00-0111-A	NA	41.879	-70.195	NA	NA	NA	Cape Cod Bay	NA	taxon05	1	0.166666667
MA00-0121-A	NA	41.98	-70.138	NA	NA	NA	Cape Cod Bay	NA	taxon05	1	0.333333333
MA00-0123-A	NA	41.994	-70.219	NA	NA	NA	Cape Cod Bay	NA	taxon05	1	0.142857143
MA00-0127-A	NA	41.539	-70.77	NA	NA	NA	Buzzards Bay	NA	taxon05	1	0.2
MA00-0135-A	NA	41.593	-70.672	NA	NA	NA	Buzzards Bay	NA	taxon05	1	0.166666667
MA00-0139-A	NA	41.845	-70.413	NA	NA	NA	Cape Cod Bay	NA	taxon05	1	0.142857143
MA00-0141-A	NA	41.804	-70.386	NA	NA	NA	Cape Cod Bay	NA	taxon05	1	0.166666667
BU01-0001-A	NA	41.604	-70.643	NA	NA	NA	Buzzards Bay	NA	taxon05	1	0.076923077
BU01-0002-C	NA	41.757	-70.712	NA	NA	NA	Buzzards Bay	NA	taxon05	1	0.2
BU01-0007-A	NA	41.695	-70.751	NA	NA	NA	Buzzards Bay	NA	taxon05	1	0.083333333
BU01-0013-C	NA	41.566	-70.651	NA	NA	NA	Buzzards Bay	NA	taxon05	1	0.166666667
BU01-0016-C	NA	41.557	-71.067	NA	NA	NA	Buzzards Bay	NA	taxon05	1	0.083333333
BU01-0018-A	NA	41.551	-70.838	NA	NA	NA	Buzzards Bay	NA	taxon05	1	0.142857143
BU01-0020-A	NA	41.508	-70.732	NA	NA	NA	Buzzards Bay	NA	taxon05	1	0.166666667
BU01-0026-B	NA	41.463	-71	NA	NA	NA	Buzzards Bay	NA	taxon05	1	0.25
MA01-0006-A	NA	42.597	-70.682	NA	NA	NA	Gloucester Harbor	NA	taxon05	1	0.058823529
